timestamp,source_node,destination_node,latency_ms,end_to_end_latency_ms,bandwidth_mbps,utilization_percent
10,16,22,53.06,101.29,313.43,51.23
10,16,15,53.06,90.38,313.43,51.23
10,16,7,53.06,87.46,313.43,51.23
10,17,0,46.14,89.96,356.43,37.35
10,17,23,46.14,85.55,356.43,37.35
10,17,29,46.14,109.87,356.43,37.35
10,17,27,46.14,86.91,356.43,37.35
10,18,25,48.39,103.08,357.13,48.3
10,18,7,48.39,90.3,357.13,48.3
10,18,16,48.39,108.01,357.13,48.3
10,18,3,48.39,85.83,357.13,48.3
10,19,24,57.13,109.92,252.47,40.68
10,19,22,57.13,94.78,252.47,40.68
10,19,16,57.13,100.57,252.47,40.68
10,19,2,57.13,109.4,252.47,40.68
10,20,25,41.0,88.32,220.75,40.52
10,20,6,41.0,96.93,220.75,40.52
10,20,1,41.0,95.95,220.75,40.52
10,20,26,41.0,97.47,220.75,40.52
10,21,22,44.82,107.87,337.33,44.89
10,21,0,44.82,98.01,337.33,44.89
10,21,12,44.82,95.03,337.33,44.89
10,21,29,44.82,88.9,337.33,44.89
10,22,0,48.49,99.11,266.53,53.28
10,22,6,48.49,109.32,266.53,53.28
10,22,27,48.49,100.54,266.53,53.28
10,22,17,48.49,112.66,266.53,53.28
10,23,7,51.11,101.98,270.43,44.31
10,23,8,51.11,95.17,270.43,44.31
10,23,17,51.11,82.21,270.43,44.31
10,23,5,51.11,81.86,270.43,44.31
10,24,5,53.68,86.46,342.54,48.05
10,24,7,53.68,107.47,342.54,48.05
10,24,22,53.68,92.95,342.54,48.05
10,24,6,53.68,126.11,342.54,48.05
10,25,3,55.77,94.38,216.6,50.97
10,25,12,55.77,106.77,216.6,50.97
10,25,14,55.77,92.94,216.6,50.97
10,25,2,55.77,117.49,216.6,50.97
10,26,1,56.44,112.45,303.96,46.83
10,26,28,56.44,104.09,303.96,46.83
10,26,4,56.44,99.56,303.96,46.83
10,26,20,56.44,97.37,303.96,46.83
10,27,15,83.82,143.27,331.14,63.1
10,27,6,83.82,141.93,331.14,63.1
10,27,3,83.82,120.84,331.14,63.1
10,27,11,83.82,137.18,331.14,63.1
10,28,26,55.21,106.23,335.48,38.58
10,28,25,55.21,106.33,335.48,38.58
10,28,18,55.21,109.25,335.48,38.58
10,28,8,55.21,102.5,335.48,38.58
10,29,14,57.73,113.84,298.37,54.3
10,29,15,57.73,95.1,298.37,54.3
10,29,12,57.73,110.79,298.37,54.3
10,29,7,57.73,102.42,298.37,54.3
11,0,2,49.34,109.78,276.24,30.82
11,0,10,49.34,101.1,276.24,30.82
11,0,11,49.34,88.4,276.24,30.82
11,0,17,49.34,96.64,276.24,30.82
11,1,2,44.35,91.08,266.56,34.81
11,1,9,44.35,102.9,266.56,34.81
11,1,13,44.35,87.32,266.56,34.81
11,1,29,44.35,108.46,266.56,34.81
11,2,25,42.94,102.45,356.52,69.06
11,2,0,42.94,69.85,356.52,69.06
11,2,12,42.94,83.1,356.52,69.06
11,2,3,42.94,94.58,356.52,69.06
11,3,20,40.84,80.72,373.5,29.54
11,3,11,40.84,77.92,373.5,29.54
11,3,21,40.84,83.79,373.5,29.54
11,3,14,40.84,77.82,373.5,29.54
11,4,14,52.96,103.7,287.44,62.1
11,4,26,52.96,115.49,287.44,62.1
11,4,7,52.96,116.85,287.44,62.1
11,4,5,52.96,105.22,287.44,62.1
11,5,29,53.29,89.92,290.89,67.71
11,5,15,53.29,75.56,290.89,67.71
11,5,27,53.29,106.7,290.89,67.71
11,5,18,53.29,117.28,290.89,67.71
11,6,3,42.15,86.5,234.56,38.92
11,6,8,42.15,84.02,234.56,38.92
11,6,21,42.15,92.06,234.56,38.92
11,6,26,42.15,79.72,234.56,38.92
11,7,18,53.23,97.27,310.96,51.58
11,7,22,53.23,89.61,310.96,51.58
11,7,8,53.23,112.52,310.96,51.58
11,7,24,53.23,101.46,310.96,51.58
11,8,23,29.74,81.84,382.18,51.75
11,8,24,29.74,85.24,382.18,51.75
11,8,6,29.74,85.15,382.18,51.75
11,8,19,29.74,85.84,382.18,51.75
11,9,6,51.73,91.72,210.51,35.62
11,9,11,51.73,93.12,210.51,35.62
11,9,20,51.73,102.39,210.51,35.62
11,9,21,51.73,82.82,210.51,35.62
11,10,27,46.97,116.27,329.18,23.15
11,10,6,46.97,105.11,329.18,23.15
11,10,14,46.97,109.23,329.18,23.15
11,10,0,46.97,89.64,329.18,23.15
11,11,2,46.19,90.99,243.95,47.18
11,11,4,46.19,106.69,243.95,47.18
11,11,15,46.19,79.68,243.95,47.18
11,11,29,46.19,108.98,243.95,47.18
11,12,3,45.23,79.57,336.31,64.85
11,12,7,45.23,95.42,336.31,64.85
11,12,27,45.23,94.04,336.31,64.85
11,12,19,45.23,94.43,336.31,64.85
11,13,22,60.99,105.23,344.29,75.56
11,13,7,60.99,109.43,344.29,75.56
11,13,14,60.99,108.41,344.29,75.56
11,13,29,60.99,105.22,344.29,75.56
11,14,10,63.77,115.39,290.87,61.64
11,14,20,63.77,129.84,290.87,61.64
11,14,15,63.77,140.05,290.87,61.64
11,14,11,63.77,109.02,290.87,61.64
11,15,28,64.6,104.81,296.18,55.37
11,15,8,64.6,115.14,296.18,55.37
11,15,20,64.6,112.38,296.18,55.37
11,15,19,64.6,118.09,296.18,55.37
11,16,29,45.43,83.79,272.79,26.12
11,16,22,45.43,76.55,272.79,26.12
11,16,15,45.43,102.38,272.79,26.12
11,16,7,45.43,85.05,272.79,26.12
11,17,0,38.91,90.01,335.01,27.54
11,17,23,38.91,70.1,335.01,27.54
11,17,29,38.91,103.15,335.01,27.54
11,17,27,38.91,79.11,335.01,27.54
11,18,25,59.69,110.45,351.02,47.64
11,18,7,59.69,113.09,351.02,47.64
11,18,16,59.69,108.44,351.02,47.64
11,18,3,59.69,118.34,351.02,47.64
11,19,24,56.65,88.43,317.57,39.0
11,19,22,56.65,97.76,317.57,39.0
11,19,16,56.65,114.86,317.57,39.0
11,19,2,56.65,103.48,317.57,39.0
11,20,25,31.81,74.97,303.48,35.4
11,20,6,31.81,90.22,303.48,35.4
11,20,1,31.81,76.27,303.48,35.4
11,20,26,31.81,99.27,303.48,35.4
11,21,22,43.67,108.61,211.7,60.69
11,21,0,43.67,103.42,211.7,60.69
11,21,12,43.67,99.91,211.7,60.69
11,21,29,43.67,103.57,211.7,60.69
11,22,0,34.57,102.72,286.24,21.63
11,22,6,34.57,88.39,286.24,21.63
11,22,27,34.57,83.39,286.24,21.63
11,22,17,34.57,100.98,286.24,21.63
11,23,7,64.29,127.39,215.1,71.02
11,23,8,64.29,101.11,215.1,71.02
11,23,17,64.29,123.65,215.1,71.02
11,23,5,64.29,120.17,215.1,71.02
11,24,5,28.12,71.56,336.14,49.34
11,24,7,28.12,80.96,336.14,49.34
11,24,22,28.12,76.84,336.14,49.34
11,24,6,28.12,80.97,336.14,49.34
11,25,3,50.1,99.74,254.29,57.23
11,25,12,50.1,109.31,254.29,57.23
11,25,14,50.1,91.97,254.29,57.23
11,25,2,50.1,114.74,254.29,57.23
11,26,1,63.41,99.44,323.83,51.92
11,26,28,63.41,97.86,323.83,51.92
11,26,4,63.41,103.72,323.83,51.92
11,26,20,63.41,112.91,323.83,51.92
11,27,15,60.19,111.39,288.96,28.3
11,27,6,60.19,97.02,288.96,28.3
11,27,3,60.19,115.31,288.96,28.3
11,27,11,60.19,104.19,288.96,28.3
11,28,26,48.94,97.6,327.05,62.7
11,28,25,48.94,91.69,327.05,62.7
11,28,18,48.94,100.98,327.05,62.7
11,28,8,48.94,94.4,327.05,62.7
11,29,14,49.14,106.63,307.77,61.19
11,29,15,49.14,98.56,307.77,61.19
11,29,12,49.14,97.84,307.77,61.19
11,29,7,49.14,109.31,307.77,61.19
12,0,2,52.44,101.2,320.05,45.6
12,0,10,52.44,91.96,320.05,45.6
12,0,11,52.44,94.39,320.05,45.6
12,0,17,52.44,78.46,320.05,45.6
12,1,2,47.64,95.24,328.98,72.66
12,1,9,47.64,97.29,328.98,72.66
12,1,13,47.64,90.1,328.98,72.66
12,1,29,47.64,88.06,328.98,72.66
12,2,25,61.5,106.81,376.37,73.92
12,2,0,61.5,100.09,376.37,73.92
12,2,12,61.5,116.1,376.37,73.92
12,2,3,61.5,119.16,376.37,73.92
12,3,20,42.54,78.38,402.01,43.68
12,3,11,42.54,108.88,402.01,43.68
12,3,21,42.54,104.45,402.01,43.68
12,3,14,42.54,73.44,402.01,43.68
12,4,14,37.46,109.19,255.22,60.03
12,4,26,37.46,96.76,255.22,60.03
12,4,7,37.46,75.97,255.22,60.03
12,4,5,37.46,73.35,255.22,60.03
12,5,29,62.88,106.97,306.05,38.19
12,5,15,62.88,120.73,306.05,38.19
12,5,27,62.88,121.06,306.05,38.19
12,5,18,62.88,123.19,306.05,38.19
12,6,3,42.22,76.33,315.35,49.06
12,6,8,42.22,89.1,315.35,49.06
12,6,21,42.22,116.19,315.35,49.06
12,6,26,42.22,88.51,315.35,49.06
12,7,18,37.86,96.59,388.11,59.28
12,7,22,37.86,89.27,388.11,59.28
12,7,8,37.86,73.35,388.11,59.28
12,7,24,37.86,88.88,388.11,59.28
12,8,23,47.08,110.97,234.65,33.57
12,8,24,47.08,109.97,234.65,33.57
12,8,6,47.08,103.05,234.65,33.57
12,8,19,47.08,107.05,234.65,33.57
12,9,6,48.56,116.27,272.44,80.54
12,9,11,48.56,102.45,272.44,80.54
12,9,20,48.56,88.53,272.44,80.54
12,9,21,48.56,107.11,272.44,80.54
12,10,27,55.83,102.33,252.81,59.21
12,10,6,55.83,109.55,252.81,59.21
12,10,14,55.83,117.73,252.81,59.21
12,10,0,55.83,113.23,252.81,59.21
12,11,2,49.09,109.48,373.77,58.31
12,11,4,49.09,105.95,373.77,58.31
12,11,15,49.09,96.6,373.77,58.31
12,11,29,49.09,92.72,373.77,58.31
12,12,3,55.8,78.97,180.83,63.13
12,12,7,55.8,96.73,180.83,63.13
12,12,27,55.8,103.64,180.83,63.13
12,12,19,55.8,107.92,180.83,63.13
12,13,22,44.54,86.05,211.65,38.26
12,13,7,44.54,87.77,211.65,38.26
12,13,14,44.54,83.76,211.65,38.26
12,13,29,44.54,102.5,211.65,38.26
12,14,10,54.02,103.78,305.06,67.64
12,14,20,54.02,113.01,305.06,67.64
12,14,15,54.02,99.99,305.06,67.64
12,14,11,54.02,101.82,305.06,67.64
12,15,28,60.46,104.76,322.36,44.2
12,15,8,60.46,111.06,322.36,44.2
12,15,20,60.46,115.4,322.36,44.2
12,15,19,60.46,96.46,322.36,44.2
12,16,29,63.63,139.24,222.03,0.0
12,16,22,63.63,93.21,222.03,0.0
12,16,15,63.63,119.61,222.03,0.0
12,16,7,63.63,113.01,222.03,0.0
12,17,0,48.41,119.11,347.99,57.7
12,17,23,48.41,106.33,347.99,57.7
12,17,29,48.41,92.85,347.99,57.7
12,17,27,48.41,90.79,347.99,57.7
12,18,25,54.74,118.02,189.49,62.37
12,18,7,54.74,93.15,189.49,62.37
12,18,16,54.74,104.66,189.49,62.37
12,18,3,54.74,108.45,189.49,62.37
12,19,24,42.93,101.15,339.74,60.69
12,19,22,42.93,97.55,339.74,60.69
12,19,16,42.93,85.99,339.74,60.69
12,19,2,42.93,111.39,339.74,60.69
12,20,25,35.04,86.63,276.71,56.48
12,20,6,35.04,84.61,276.71,56.48
12,20,1,35.04,77.0,276.71,56.48
12,20,26,35.04,106.54,276.71,56.48
12,21,22,56.45,104.81,217.64,62.26
12,21,0,56.45,86.75,217.64,62.26
12,21,12,56.45,107.61,217.64,62.26
12,21,29,56.45,107.23,217.64,62.26
12,22,0,49.39,97.11,274.72,45.77
12,22,6,49.39,101.95,274.72,45.77
12,22,27,49.39,117.79,274.72,45.77
12,22,17,49.39,102.09,274.72,45.77
12,23,7,52.66,109.54,272.38,19.35
12,23,8,52.66,120.96,272.38,19.35
12,23,17,52.66,109.7,272.38,19.35
12,23,5,52.66,79.56,272.38,19.35
12,24,5,47.43,109.63,318.07,50.67
12,24,7,47.43,109.15,318.07,50.67
12,24,22,47.43,96.37,318.07,50.67
12,24,6,47.43,96.94,318.07,50.67
12,25,3,47.37,108.58,298.31,69.42
12,25,12,47.37,105.78,298.31,69.42
12,25,14,47.37,107.41,298.31,69.42
12,25,2,47.37,106.17,298.31,69.42
12,26,1,64.83,112.36,242.67,57.38
12,26,28,64.83,113.06,242.67,57.38
12,26,4,64.83,118.89,242.67,57.38
12,26,20,64.83,119.08,242.67,57.38
12,27,15,40.17,106.7,312.87,69.73
12,27,6,40.17,83.19,312.87,69.73
12,27,3,40.17,85.64,312.87,69.73
12,27,11,40.17,84.97,312.87,69.73
12,28,26,45.21,105.12,324.81,51.86
12,28,25,45.21,88.21,324.81,51.86
12,28,18,45.21,90.85,324.81,51.86
12,28,8,45.21,104.43,324.81,51.86
12,29,14,34.79,77.24,252.12,44.39
12,29,15,34.79,70.42,252.12,44.39
12,29,12,34.79,100.03,252.12,44.39
12,29,7,34.79,92.63,252.12,44.39
13,0,2,50.3,93.29,144.09,64.67
13,0,10,50.3,93.71,144.09,64.67
13,0,11,50.3,91.89,144.09,64.67
13,0,17,50.3,110.63,144.09,64.67
13,1,2,47.93,95.88,330.85,57.44
13,1,9,47.93,80.52,330.85,57.44
13,1,13,47.93,105.02,330.85,57.44
13,1,29,47.93,88.49,330.85,57.44
13,2,25,51.41,107.54,379.27,49.98
13,2,0,51.41,90.41,379.27,49.98
13,2,12,51.41,90.21,379.27,49.98
13,2,3,51.41,100.32,379.27,49.98
13,3,20,58.75,105.19,375.62,43.95
13,3,11,58.75,105.39,375.62,43.95
13,3,21,58.75,114.61,375.62,43.95
13,3,14,58.75,112.19,375.62,43.95
13,4,14,40.84,87.74,316.9,56.63
13,4,26,40.84,112.61,316.9,56.63
13,4,7,40.84,96.91,316.9,56.63
13,4,5,40.84,93.93,316.9,56.63
13,5,29,46.87,118.89,276.16,40.61
13,5,15,46.87,83.34,276.16,40.61
13,5,27,46.87,104.17,276.16,40.61
13,5,18,46.87,104.84,276.16,40.61
13,6,3,57.19,114.67,351.19,59.82
13,6,8,57.19,114.83,351.19,59.82
13,6,21,57.19,112.15,351.19,59.82
13,6,26,57.19,101.97,351.19,59.82
13,7,18,45.67,97.98,274.62,39.86
13,7,22,45.67,103.71,274.62,39.86
13,7,8,45.67,93.88,274.62,39.86
13,7,24,45.67,98.19,274.62,39.86
13,8,23,60.23,128.77,292.44,47.61
13,8,24,60.23,105.56,292.44,47.61
13,8,6,60.23,112.58,292.44,47.61
13,8,19,60.23,105.75,292.44,47.61
13,9,6,57.33,83.26,311.14,77.2
13,9,11,57.33,101.37,311.14,77.2
13,9,20,57.33,99.43,311.14,77.2
13,9,21,57.33,115.15,311.14,77.2
13,10,27,32.81,85.31,179.99,47.53
13,10,6,32.81,79.61,179.99,47.53
13,10,14,32.81,72.36,179.99,47.53
13,10,0,32.81,96.73,179.99,47.53
13,11,2,48.78,104.45,305.62,43.21
13,11,4,48.78,95.69,305.62,43.21
13,11,15,48.78,101.49,305.62,43.21
13,11,29,48.78,111.79,305.62,43.21
13,12,3,63.4,145.94,217.23,40.1
13,12,7,63.4,111.19,217.23,40.1
13,12,27,63.4,115.71,217.23,40.1
13,12,19,63.4,100.95,217.23,40.1
13,13,22,56.73,100.67,311.75,47.07
13,13,7,56.73,101.23,311.75,47.07
13,13,14,56.73,106.68,311.75,47.07
13,13,29,56.73,108.34,311.75,47.07
13,14,10,50.13,99.96,219.57,44.82
13,14,20,50.13,97.51,219.57,44.82
13,14,15,50.13,82.19,219.57,44.82
13,14,11,50.13,98.73,219.57,44.82
13,15,28,31.76,74.31,293.57,41.29
13,15,8,31.76,86.06,293.57,41.29
13,15,20,31.76,73.52,293.57,41.29
13,15,19,31.76,90.4,293.57,41.29
13,16,29,56.88,99.17,312.61,66.41
13,16,22,56.88,102.6,312.61,66.41
13,16,15,56.88,112.92,312.61,66.41
13,16,7,56.88,104.86,312.61,66.41
13,17,0,62.63,116.99,327.09,75.16
13,17,23,62.63,105.49,327.09,75.16
13,17,29,62.63,115.73,327.09,75.16
13,17,27,62.63,122.43,327.09,75.16
13,18,25,52.11,107.22,297.97,54.43
13,18,7,52.11,110.62,297.97,54.43
13,18,16,52.11,80.79,297.97,54.43
13,18,3,52.11,94.39,297.97,54.43
13,19,24,51.36,98.75,232.29,73.92
13,19,22,51.36,84.77,232.29,73.92
13,19,16,51.36,99.52,232.29,73.92
13,19,2,51.36,98.54,232.29,73.92
13,20,25,62.0,122.29,288.61,64.61
13,20,6,62.0,104.79,288.61,64.61
13,20,1,62.0,112.23,288.61,64.61
13,20,26,62.0,103.08,288.61,64.61
13,21,22,67.88,113.41,309.08,65.83
13,21,0,67.88,128.13,309.08,65.83
13,21,12,67.88,131.43,309.08,65.83
13,21,29,67.88,144.88,309.08,65.83
13,22,0,64.48,112.42,339.94,38.9
13,22,6,64.48,119.41,339.94,38.9
13,22,27,64.48,122.04,339.94,38.9
13,22,17,64.48,110.9,339.94,38.9
13,23,7,36.58,93.17,391.5,72.2
13,23,8,36.58,84.63,391.5,72.2
13,23,17,36.58,79.71,391.5,72.2
13,23,5,36.58,82.2,391.5,72.2
13,24,5,68.8,104.89,328.25,32.93
13,24,7,68.8,122.09,328.25,32.93
13,24,22,68.8,128.86,328.25,32.93
13,24,6,68.8,105.83,328.25,32.93
13,25,3,49.16,111.09,266.5,55.78
13,25,12,49.16,91.02,266.5,55.78
13,25,14,49.16,80.2,266.5,55.78
13,25,2,49.16,103.7,266.5,55.78
13,26,1,61.52,125.31,197.81,58.14
13,26,28,61.52,130.21,197.81,58.14
13,26,4,61.52,112.96,197.81,58.14
13,26,20,61.52,122.4,197.81,58.14
13,27,15,38.92,75.2,360.75,58.79
13,27,6,38.92,98.61,360.75,58.79
13,27,3,38.92,82.46,360.75,58.79
13,27,11,38.92,74.39,360.75,58.79
13,28,26,58.41,109.77,262.06,61.19
13,28,25,58.41,123.68,262.06,61.19
13,28,18,58.41,110.0,262.06,61.19
13,28,8,58.41,108.22,262.06,61.19
13,29,14,44.27,86.02,265.49,57.92
13,29,15,44.27,87.33,265.49,57.92
13,29,12,44.27,102.07,265.49,57.92
13,29,7,44.27,105.19,265.49,57.92
14,0,2,58.58,114.51,292.2,71.55
14,0,10,58.58,102.57,292.2,71.55
14,0,11,58.58,100.49,292.2,71.55
14,0,17,58.58,128.65,292.2,71.55
14,1,2,51.82,94.88,260.16,57.53
14,1,9,51.82,99.46,260.16,57.53
14,1,13,51.82,95.29,260.16,57.53
14,1,29,51.82,88.6,260.16,57.53
14,2,25,39.38,90.28,338.29,54.71
14,2,0,39.38,88.61,338.29,54.71
14,2,12,39.38,104.1,338.29,54.71
14,2,3,39.38,89.13,338.29,54.71
14,3,20,68.5,126.3,277.94,35.28
14,3,11,68.5,127.46,277.94,35.28
14,3,21,68.5,120.51,277.94,35.28
14,3,14,68.5,124.13,277.94,35.28
14,4,14,54.88,114.62,299.32,64.65
14,4,26,54.88,113.28,299.32,64.65
14,4,7,54.88,114.53,299.32,64.65
14,4,5,54.88,112.03,299.32,64.65
14,5,29,55.54,96.82,288.51,37.69
14,5,15,55.54,99.5,288.51,37.69
14,5,27,55.54,98.0,288.51,37.69
14,5,18,55.54,100.35,288.51,37.69
14,6,3,50.58,105.82,302.73,42.19
14,6,8,50.58,97.82,302.73,42.19
14,6,21,50.58,90.87,302.73,42.19
14,6,26,50.58,94.08,302.73,42.19
14,7,18,47.57,82.59,307.35,40.28
14,7,22,47.57,97.01,307.35,40.28
14,7,8,47.57,90.81,307.35,40.28
14,7,24,47.57,93.72,307.35,40.28
14,8,23,52.08,100.36,295.71,45.69
14,8,24,52.08,110.61,295.71,45.69
14,8,6,52.08,88.75,295.71,45.69
14,8,19,52.08,98.08,295.71,45.69
14,9,6,53.49,110.79,283.98,51.42
14,9,11,53.49,96.4,283.98,51.42
14,9,20,53.49,110.9,283.98,51.42
14,9,21,53.49,95.03,283.98,51.42
14,10,27,58.76,110.49,328.0,40.74
14,10,6,58.76,101.01,328.0,40.74
14,10,14,58.76,108.12,328.0,40.74
14,10,0,58.76,88.65,328.0,40.74
14,11,2,69.91,125.6,370.37,48.1
14,11,4,69.91,116.02,370.37,48.1
14,11,15,69.91,107.2,370.37,48.1
14,11,29,69.91,125.11,370.37,48.1
14,12,3,57.8,117.79,313.52,40.75
14,12,7,57.8,99.59,313.52,40.75
14,12,27,57.8,118.84,313.52,40.75
14,12,19,57.8,114.85,313.52,40.75
14,13,22,32.37,98.74,333.37,29.3
14,13,7,32.37,93.01,333.37,29.3
14,13,14,32.37,95.81,333.37,29.3
14,13,29,32.37,88.26,333.37,29.3
14,14,10,47.36,99.08,247.3,50.9
14,14,20,47.36,88.9,247.3,50.9
14,14,15,47.36,108.96,247.3,50.9
14,14,11,47.36,108.55,247.3,50.9
14,15,28,43.59,91.19,323.95,57.53
14,15,8,43.59,78.29,323.95,57.53
14,15,20,43.59,87.53,323.95,57.53
14,15,19,43.59,103.99,323.95,57.53
14,16,29,60.97,123.3,325.06,45.66
14,16,22,60.97,112.74,325.06,45.66
14,16,15,60.97,122.21,325.06,45.66
14,16,7,60.97,113.9,325.06,45.66
14,17,0,39.17,77.55,265.4,23.3
14,17,23,39.17,91.22,265.4,23.3
14,17,29,39.17,109.22,265.4,23.3
14,17,27,39.17,98.79,265.4,23.3
14,18,25,45.8,116.31,286.86,33.31
14,18,7,45.8,106.28,286.86,33.31
14,18,16,45.8,115.61,286.86,33.31
14,18,3,45.8,87.23,286.86,33.31
14,19,24,40.6,93.8,282.81,84.64
14,19,22,40.6,88.24,282.81,84.64
14,19,16,40.6,86.43,282.81,84.64
14,19,2,40.6,97.6,282.81,84.64
14,20,25,47.21,101.98,312.48,42.81
14,20,6,47.21,92.34,312.48,42.81
14,20,1,47.21,86.0,312.48,42.81
14,20,26,47.21,98.59,312.48,42.81
14,21,22,58.73,95.35,309.18,38.35
14,21,0,58.73,115.37,309.18,38.35
14,21,12,58.73,79.73,309.18,38.35
14,21,29,58.73,95.35,309.18,38.35
14,22,0,56.68,96.35,350.02,49.5
14,22,6,56.68,102.37,350.02,49.5
14,22,27,56.68,113.28,350.02,49.5
14,22,17,56.68,95.11,350.02,49.5
14,23,7,47.57,99.82,259.9,47.05
14,23,8,47.57,107.19,259.9,47.05
14,23,17,47.57,86.09,259.9,47.05
14,23,5,47.57,106.49,259.9,47.05
14,24,5,48.2,90.07,386.51,49.69
14,24,7,48.2,106.94,386.51,49.69
14,24,22,48.2,89.18,386.51,49.69
14,24,6,48.2,103.63,386.51,49.69
14,25,3,56.02,109.36,241.38,74.13
14,25,12,56.02,103.21,241.38,74.13
14,25,14,56.02,92.49,241.38,74.13
14,25,2,56.02,110.19,241.38,74.13
14,26,1,53.79,91.97,282.56,26.52
14,26,28,53.79,94.2,282.56,26.52
14,26,4,53.79,115.14,282.56,26.52
14,26,20,53.79,85.15,282.56,26.52
14,27,15,59.05,107.08,330.67,70.13
14,27,6,59.05,89.24,330.67,70.13
14,27,3,59.05,117.49,330.67,70.13
14,27,11,59.05,113.72,330.67,70.13
14,28,26,49.54,95.47,287.62,60.99
14,28,25,49.54,104.24,287.62,60.99
14,28,18,49.54,85.24,287.62,60.99
14,28,8,49.54,86.73,287.62,60.99
14,29,14,48.49,103.2,311.5,35.17
14,29,15,48.49,106.21,311.5,35.17
14,29,12,48.49,102.73,311.5,35.17
14,29,7,48.49,92.13,311.5,35.17
15,0,2,55.37,113.54,274.23,26.08
15,0,10,55.37,124.29,274.23,26.08
15,0,11,55.37,93.38,274.23,26.08
15,0,17,55.37,103.94,274.23,26.08
15,1,2,54.29,109.12,246.1,75.05
15,1,9,54.29,99.95,246.1,75.05
15,1,13,54.29,91.0,246.1,75.05
15,1,29,54.29,103.02,246.1,75.05
15,2,25,33.85,94.08,365.98,44.96
15,2,0,33.85,86.51,365.98,44.96
15,2,12,33.85,84.3,365.98,44.96
15,2,3,33.85,79.54,365.98,44.96
15,3,20,68.89,117.22,274.04,55.42
15,3,11,68.89,126.94,274.04,55.42
15,3,21,68.89,105.07,274.04,55.42
15,3,14,68.89,121.81,274.04,55.42
15,4,14,48.27,85.74,368.34,59.45
15,4,26,48.27,97.7,368.34,59.45
15,4,7,48.27,82.48,368.34,59.45
15,4,5,48.27,105.76,368.34,59.45
15,5,29,44.33,99.98,304.48,54.4
15,5,15,44.33,89.52,304.48,54.4
15,5,27,44.33,94.81,304.48,54.4
15,5,18,44.33,81.92,304.48,54.4
15,6,3,43.3,90.01,345.17,49.35
15,6,8,43.3,94.89,345.17,49.35
15,6,21,43.3,83.94,345.17,49.35
15,6,26,43.3,84.78,345.17,49.35
15,7,18,63.07,122.07,274.68,46.3
15,7,22,63.07,95.31,274.68,46.3
15,7,8,63.07,104.73,274.68,46.3
15,7,24,63.07,120.34,274.68,46.3
15,8,23,40.99,80.22,291.82,10.42
15,8,24,40.99,91.49,291.82,10.42
15,8,6,40.99,84.61,291.82,10.42
15,8,19,40.99,89.94,291.82,10.42
15,9,6,53.01,111.67,354.93,44.65
15,9,11,53.01,103.13,354.93,44.65
15,9,20,53.01,102.52,354.93,44.65
15,9,21,53.01,104.45,354.93,44.65
15,10,27,25.59,68.92,265.99,59.34
15,10,6,25.59,89.5,265.99,59.34
15,10,14,25.59,82.3,265.99,59.34
15,10,0,25.59,94.48,265.99,59.34
15,11,2,49.34,94.66,378.58,79.56
15,11,4,49.34,89.91,378.58,79.56
15,11,15,49.34,91.79,378.58,79.56
15,11,29,49.34,96.52,378.58,79.56
15,12,3,47.78,78.2,295.31,8.69
15,12,7,47.78,110.97,295.31,8.69
15,12,27,47.78,94.13,295.31,8.69
15,12,19,47.78,106.92,295.31,8.69
15,13,22,32.61,93.85,277.64,56.0
15,13,7,32.61,92.51,277.64,56.0
15,13,14,32.61,87.37,277.64,56.0
15,13,29,32.61,94.63,277.64,56.0
15,14,10,69.67,125.08,207.21,33.71
15,14,20,69.67,116.88,207.21,33.71
15,14,15,69.67,131.64,207.21,33.71
15,14,11,69.67,133.73,207.21,33.71
15,15,28,50.02,93.84,362.07,52.7
15,15,8,50.02,94.96,362.07,52.7
15,15,20,50.02,82.77,362.07,52.7
15,15,19,50.02,90.39,362.07,52.7
15,16,29,48.77,95.67,342.11,54.98
15,16,22,48.77,99.48,342.11,54.98
15,16,15,48.77,83.6,342.11,54.98
15,16,7,48.77,112.84,342.11,54.98
15,17,0,58.26,127.47,246.27,33.99
15,17,23,58.26,93.26,246.27,33.99
15,17,29,58.26,95.04,246.27,33.99
15,17,27,58.26,124.17,246.27,33.99
15,18,25,42.95,92.67,336.67,59.96
15,18,7,42.95,88.86,336.67,59.96
15,18,16,42.95,94.5,336.67,59.96
15,18,3,42.95,89.17,336.67,59.96
15,19,24,58.89,105.6,287.53,26.17
15,19,22,58.89,96.48,287.53,26.17
15,19,16,58.89,122.15,287.53,26.17
15,19,2,58.89,103.4,287.53,26.17
15,20,25,46.91,74.58,325.73,63.61
15,20,6,46.91,82.73,325.73,63.61
15,20,1,46.91,99.16,325.73,63.61
15,20,26,46.91,93.45,325.73,63.61
15,21,22,28.42,62.11,362.15,53.45
15,21,0,28.42,76.64,362.15,53.45
15,21,12,28.42,67.96,362.15,53.45
15,21,29,28.42,85.18,362.15,53.45
15,22,0,40.02,98.02,324.68,49.88
15,22,6,40.02,88.66,324.68,49.88
15,22,27,40.02,73.14,324.68,49.88
15,22,17,40.02,88.04,324.68,49.88
15,23,7,44.23,95.55,331.28,45.03
15,23,8,44.23,94.31,331.28,45.03
15,23,17,44.23,109.84,331.28,45.03
15,23,5,44.23,112.03,331.28,45.03
15,24,5,53.24,104.95,322.24,37.74
15,24,7,53.24,84.35,322.24,37.74
15,24,22,53.24,109.36,322.24,37.74
